# w_1 w_2 VF 
1.638374509483439878e+00 8.214250108777976678e+00 2.982227640268302338e-01
5.090749275750435565e+00 5.111478492353275449e+00 -1.463933497581821896e+00
7.632517004533601046e+00 1.935922499628080384e+00 -1.207187974238695638e+01
1.539899773638625791e-01 6.350327958145323137e+00 -1.756566056925295882e+00
4.610015168778194727e+00 8.814077281723875501e+00 -4.904072498775366995e-01
5.767124827578570923e+00 2.778447791401120526e+00 -6.645703799524200761e+00
9.364789779084503607e+00 9.633901224681848063e+00 -7.152732321471377830e+00
8.412781299530230683e+00 7.160139099216853431e+00 -6.128549874920283358e+00
8.593827535972438092e-01 6.433572108630309039e+00 -3.571089161914660082e-01
5.219957346711666446e+00 7.782063983099818394e+00 -9.353081349254370735e-01
3.890620525294444576e+00 3.606765689738721470e+00 -1.045117198952540960e+00
6.678332867860435229e+00 2.992790354560256105e+00 -7.996233706319801016e+00
2.779264564277826199e+00 1.029422639603755574e+00 -4.442099193674950541e+00
2.896541225536380715e+00 8.946102846212230730e+00 4.860439806525373996e-01
5.036374982444314696e+00 9.627954453289609305e+00 -1.102157050014286099e+00
6.227163391540162074e+00 2.408659643377726312e+00 -8.288440468573755382e+00
7.551119826138664060e+00 6.765767870768735648e+00 -4.765508582634540247e+00
7.216814263905230398e+00 1.096032516017440006e+00 -1.292250902781961663e+01
2.877092677772725704e-01 8.073561209219823454e+00 -2.081492537893611328e+00
1.384307699252768309e+00 9.075852777444181285e+00 -4.178679651795409455e-01
3.686642186696733159e+00 8.440016565514968150e+00 1.473998049759739359e-01
2.975710898655435699e+00 1.613181275280893390e+00 -3.563448827506364935e+00
3.971326411570969217e+00 9.479908686507846127e+00 -3.471784578041496871e-01
2.449062614658121806e+00 9.719491987970890534e+00 -1.626889064245933270e-01
9.572952734167262889e+00 5.537794631091182751e+00 -1.000992488304291506e+01
3.196577199702967942e+00 7.278038402012370511e+00 5.156849447184850277e-01
5.860188052176482643e+00 2.312072920882138671e+00 -7.763493898547496386e+00
1.646619272198080131e+00 2.610897033689641766e+00 3.592680172141609063e-01
9.035446321443583173e+00 5.404951124301802245e+00 -9.049258115419435811e+00
7.358261456603712780e+00 3.127402197248708160e-01 -1.473449812623403155e+01
5.021185330641922739e+00 1.336202058524699199e+00 -8.038217701246141544e+00
5.780464612104435629e-01 8.755448167940003135e-01 -2.129186103623398552e+00
7.151355504164647492e+00 3.486836743885590284e+00 -8.004294055177526346e+00
1.415244381166326004e+00 6.881872704208476854e+00 2.952842291624602211e-01
3.777230951423908856e+00 5.742593814455194234e+00 3.638741508848379880e-01
5.470571159591024468e-01 9.729358852825900073e+00 -2.860004449571535545e+00
4.867393053969060190e+00 5.853240660401068496e+00 -5.077171458642641966e-01
4.659940365522904138e+00 6.818796801067384727e+00 -2.777692111430969391e-01
7.404341409165886567e+00 8.252674519418565779e+00 -3.748130319677331457e+00
7.694073531781040920e+00 1.775351324650455531e+00 -1.251995066538893475e+01
6.684436467304680995e+00 6.685063294286596403e+00 -3.088842018847573812e+00
4.454821422801756192e+00 9.350466006114237061e+00 -5.323490905630041681e-01
5.541839882504230985e+00 8.930433369646365804e+00 -1.404931257500722452e+00
3.147966251048409658e-01 5.699697884286565319e-01 -2.843298511627837755e+00
5.767850667663672048e+00 3.523527244417487214e+00 -5.164061224474609801e+00
1.494931691171023092e+00 3.813719111937238893e+00 1.167064326818033848e+00
7.351497395200306428e+00 3.943593174920757338e+00 -7.595185525107810420e+00
5.057376903697639037e+00 1.879985936542319935e+00 -7.020740824883434428e+00
1.100419653152621136e-01 1.474532371633862526e+00 -1.493863097090072145e+00
2.216776821953083676e+00 4.907942808515481481e+00 9.398913338409311535e-01
4.337773917909441002e-01 6.225211257393387321e+00 -1.092670938374796563e+00
6.448905440427017410e-01 1.523292303237667511e+00 -8.384894986229500802e-01
6.509383289658948080e+00 5.231662692161154204e+00 -4.203883096352003079e+00
1.112357643512554617e+00 2.130393703668902461e+00 6.719903599423382445e-02
8.886631318440654681e+00 1.906282234257381525e-01 -1.802965598029459215e+01
8.521349354549162314e+00 1.273925045142466905e-01 -1.740713857589435065e+01
2.905778627323647889e+00 4.439654655561552588e+00 8.774168950967560221e-01
9.845091553166030351e+00 6.461453179101339650e+00 -9.638215327099716845e+00
5.538955768263815749e+00 7.930087246527586231e+00 -1.273978066822566646e+00
6.744518765685829642e+00 3.718557346476964454e-01 -1.340500101674206412e+01
6.933415571081432027e+00 6.417801459828006649e+00 -3.837408169323682117e+00
9.261829708765834113e+00 1.433951393009111230e+00 -1.636809266433374432e+01
2.712007509534101857e+00 8.823318568849296994e+00 6.102801265105863848e-01
2.104982821575669405e+00 9.019008763403435935e+00 4.895281533035795718e-01
6.168550733580191014e+00 2.807506607242711727e+00 -7.361286021444358951e+00
5.685126328955018238e+00 6.659255693636539242e+00 -1.339196400951552235e+00
7.097587829148382932e-01 4.691005002779020217e+00 1.644905997454753077e-01
5.594549050542877433e-01 1.627023857643812521e+00 -7.024220646653720479e-01
6.491222896841045475e+00 4.584072205773744635e+00 -4.948919699811087369e+00
6.840051689636226229e+00 6.163802854840391809e+00 -3.891342005118533010e+00
9.049181721293987124e+00 9.653877537874715031e+00 -6.573619588135445113e+00
7.308695506072665715e+00 2.933658203806304599e+00 -9.405953100321314153e+00
1.446454735223924093e+00 6.615500656062067719e+00 4.086301098859603798e-01
3.947132945338726273e+00 3.756501876451805444e+00 -9.220684342844851500e-01
5.079202596833749084e+00 5.482622390296522097e-01 -9.716072625006747288e+00
2.986039632457291315e+00 6.215199355596664477e-01 -5.563985871010119766e+00
8.715030767940223910e+00 3.482929964938231038e+00 -1.116801277572813156e+01
2.661391875748402747e+00 6.921556075357883087e-01 -4.905333590685588163e+00
9.679431998926700587e+00 4.446152263197109100e+00 -1.162909112466695838e+01
1.986282890258973977e+00 1.114534077129815781e+00 -3.103339162094018278e+00
1.510591359717823101e+00 2.449592629515299436e+00 2.346957737727262128e-01
3.137016700246775702e+00 2.846499692785370961e+00 -1.089759849916847045e+00
8.993592229046059927e+00 3.175237476152537042e+00 -1.232454185307961048e+01
9.213115569522530635e+00 5.099979585233348267e+00 -9.776867227653385228e+00
1.313147475541528220e+00 1.169664732464620049e-01 -4.151290424831133308e+00
7.556401169576180799e+00 7.030459530968129478e+00 -4.558719543403642049e+00
9.338389094211358099e+00 7.817621087774089261e+00 -7.633184485660423846e+00
7.811481865886905851e+00 6.974496747098468674e+00 -5.093340844118758426e+00
7.736283485957893724e+00 6.221669484358246294e+00 -5.624987162257641060e+00
3.657116751919045505e+00 9.626288842777674049e+00 -3.070063953991866157e-01
7.854889229422923336e+00 9.653092950673261896e+00 -4.513527450003495645e+00
8.988473924154837036e+00 3.815289338796216789e+00 -1.115739825524451767e+01
3.565902981966479146e+00 9.467847456746790513e+00 -1.489945031999031499e-01
5.635107030236824244e+00 5.013356717214793257e+00 -2.723875496356415127e+00
7.703131086516203929e+00 4.774041799362338523e+00 -7.106515853242855840e+00
9.294987761235184998e-01 5.720275960963601136e+00 7.448348821253425456e-02
6.320191033458661956e+00 5.882180226707862225e+00 -3.092234275187367487e+00
5.030851040754740211e+00 7.080746548033823862e-01 -9.305726637975569204e+00
5.147462619347749957e+00 8.533684327969378813e+00 -9.576486240084722823e-01
8.854614525271978565e+00 9.714286985810689501e+00 -6.219996828382138077e+00
3.929695342512185885e+00 8.710272870754591779e+00 -3.983047052497745710e-02
9.575407292165825979e+00 6.109744743883332774e+00 -9.414849825748207834e+00
2.190333815299651210e+00 7.544631312504827214e+00 7.604109249905359746e-01
6.279864293616977733e+00 4.786708596514229086e+00 -4.276073736608852371e+00
3.901427247801098730e+00 7.571326510249144492e-01 -6.959285275575895824e+00
6.484477531715278076e+00 4.723602255271559525e-01 -1.269414917161521039e+01
1.901131393956747351e+00 3.477732125845058864e-01 -4.431003394668552531e+00
9.748378625890632421e+00 8.446999971852237721e+00 -8.194121732430177829e+00
7.018224078128286969e+00 2.168674089723023890e+00 -1.035728793416092408e+01
5.085536181414602730e+00 9.490950372176354399e-01 -8.940200095162255778e+00
3.233375573242791567e+00 7.221098227638366396e+00 4.990759056245206438e-01
9.338922388154205834e+00 4.220274292356310575e+00 -1.124966174393921570e+01
3.587705694356379649e+00 5.199187951047320233e+00 5.423865652955992545e-01
2.281098960690035149e+00 5.377818401337992604e-01 -4.618948795045982436e+00
4.804602719004570588e+00 3.481552085852357425e+00 -3.317582451976706537e+00
7.724807970148328096e+00 5.594936253661852987e+00 -6.227873754228314240e+00
8.415921313129750558e+00 4.321629833065332882e+00 -9.142955810691093532e+00
2.699030107712574011e+00 5.833545233979599232e+00 8.225380893181846176e-01
6.502068121350868424e+00 8.669993134416102976e+00 -2.455528914759272041e+00
7.008697571871028487e+00 3.862477169773441688e+00 -7.048620988519362029e+00
7.148781595111282527e+00 9.076147436748556174e+00 -3.373492013640317921e+00
7.566783829200777411e+00 1.907310453748822354e+00 -1.199693851836036806e+01
8.692274335925286977e+00 7.713736590963357287e+00 -6.342373802457588639e+00
1.484821003752116342e+00 1.681049526746090761e+00 -1.236356612776946307e+00
2.926791342271342522e+00 6.788720212559167244e+00 6.681953275437972906e-01
3.943005451774370229e+00 4.243830820686714134e+00 -2.763400176299928290e-01
7.982803282836158587e+00 7.971028674838492201e+00 -4.812104372857904266e+00
9.358446338312498725e+00 7.448094771043388462e+00 -7.884554338596901246e+00
2.974407311547326849e+00 1.895903113796914598e-03 -6.712960279919572670e+00
5.642106976469198010e+00 9.312850639569743016e-01 -1.009757052900295271e+01
7.805851646275796973e+00 9.900475808761312280e+00 -4.480987260584699428e+00
2.022276867417464707e+00 7.165754417671283960e+00 7.338684658070615541e-01
5.870047939332803999e+00 3.703506449474288864e+00 -5.026480486688344129e+00
9.552017203437422666e+00 8.228261721814027041e+00 -7.885427878070915497e+00
6.562147732506907083e+00 1.449792452813542833e-02 -1.371727815864869804e+01
3.195881787176324540e+00 7.171546438029371195e+00 5.191431708135478829e-01
8.366431481946435156e+00 1.861536499768560837e+00 -1.369654893235019877e+01
5.951628586437274215e+00 9.599763988520109592e+00 -1.986822741063408060e+00
5.847767171187366664e+00 3.246793377632386512e+00 -5.851945848506149517e+00
5.083848916295638176e+00 9.884129040294874713e+00 -1.271281940180417180e+00
1.400435880447866710e+00 3.652717979542499549e+00 1.222118878231411188e+00
8.915867367803624433e+00 9.279353381130786005e+00 -6.354648550921412564e+00
5.787852632466691460e+00 4.949202197660395264e+00 -3.110501140002272180e+00
2.497097276949364064e-01 4.984044598513243329e+00 -8.981102649968324414e-01
2.126214252746157385e+00 2.073627146887340622e+00 -1.379430847178811703e+00
8.132576498464171300e-01 2.141315973568657327e+00 1.156363383570333525e-01
3.587371044649149798e+00 7.933295535292727685e+00 2.704116566437715363e-01
8.577251490608233553e+00 6.099407006557459043e-01 -1.662753419615455641e+01
2.473660835206069053e-01 1.415597536656762800e+00 -1.358201223411017011e+00
1.491199932053612232e+00 8.371198723919970774e+00 6.626105864688547342e-02
1.224280635447207555e+00 2.179793454698706334e+00 6.786142235432457426e-02
3.009318276341749865e+00 9.778917812397196485e+00 -2.395938559557198033e-01
6.645765537751334939e+00 3.987122438275996217e+00 -6.101196561809958396e+00
6.619767133272661752e+00 8.564757152777286109e+00 -2.596305308709817794e+00
4.953718206038260519e+00 8.576204076109874563e+00 -7.758874086721352370e-01
4.403399122665773824e+00 5.043891371488880893e+00 -2.985258012258800164e-01
6.179857913393115076e+00 4.092746988124779328e+00 -4.991542591945291818e+00
1.826229246046471077e+00 1.972374467492278738e+00 -1.166135888197461057e+00
3.629925617820765726e+00 2.497008709350151623e+00 -2.795895012983239170e+00
2.268428153218656984e+00 3.628427853559117455e+00 9.458959942494384876e-01
1.462689259275258724e+00 6.867525137651395717e+00 3.541777440750575323e-01
2.411269255609929107e-01 4.466675201081939939e+00 -6.840131303497418713e-01
9.196963306888775946e+00 6.806601944140707516e+00 -8.011642727757136484e+00
8.879246318745950717e+00 4.623269540419453705e+00 -9.692135947180760880e+00
7.617639672583121246e+00 2.409508643880581058e+00 -1.108669024688242821e+01
3.215513653447572118e+00 4.971306417761214291e+00 7.077217026235285147e-01
7.795834138139644764e+00 2.965487642820186842e+00 -1.032956153295799773e+01
2.077252875057402637e+00 2.857738082555254966e+00 2.887843526505076142e-01
9.350144924640474642e+00 4.774773742779804486e+00 -1.048002356257802781e+01
6.121690546421186818e-01 7.107491559826913274e+00 -1.080325333296970669e+00
9.854625033126659162e+00 4.983072450380937823e+00 -1.125839657013875872e+01
9.557922825478780027e+00 7.884615541266624561e+00 -8.053705657164757170e+00
3.472201863912313780e+00 3.823775525814217868e+00 7.006061313222566866e-02
9.779974489833472617e+00 2.036463220153965192e+00 -1.613260141682894755e+01
5.336795477255702025e+00 1.734894409224858880e-02 -1.125105300261657426e+01
1.785936178879946157e+00 7.319869695956245259e+00 5.665970914969857830e-01
8.875256990881531749e+00 7.294119742063505996e+00 -6.978919841813878477e+00
8.048318424789318470e+00 8.600603772544529235e+00 -4.801876077241105989e+00
8.711802528079726216e+00 7.347560671419764766e+00 -6.604547252707563487e+00
2.716318449220596953e+00 8.257680350105886191e+00 7.244654271198651685e-01
1.228612242407067651e-01 6.417294138216874444e+00 -1.851728749102223404e+00
5.058392838806314629e+00 5.862584465113038767e+00 -7.585708939059276901e-01
9.671474088204854880e+00 9.647479307929241799e+00 -7.709624345218800912e+00
7.164857694617579931e+00 8.355794397514733518e+00 -3.367823523441986211e+00
7.845491044040783457e+00 9.260683986667238798e+00 -4.453817753407749436e+00
8.826979052833353379e+00 9.049858741264763751e+00 -6.210497225177279645e+00
2.473356999346877139e+00 1.643298236598167206e+00 -2.753435762258051867e+00
6.271717145120393688e+00 6.671162079660097888e+00 -2.285888731880733715e+00
6.717887137576981971e+00 9.093313859923210174e+00 -2.788730018924072240e+00
7.853989905920232495e+00 6.939974752763195198e+00 -5.203843332490579954e+00
5.132902508017369136e+00 1.770233883505410444e-01 -1.053679332498814070e+01
9.304072518980843753e+00 7.741302098839630830e+00 -7.601603266231906630e+00
4.373729879217804317e+00 3.957772825995290678e+00 -1.547688311628919067e+00
1.399487631407795751e+00 5.802294797353103384e+00 6.113575474628287765e-01
8.366366604663042494e+00 5.183633948220469634e+00 -7.937199426407461900e+00
5.911541767142518111e+00 3.345958981645070995e+00 -5.776004111790827622e+00
5.596950243707424555e+00 6.930780235353218188e+00 -1.197409883299771494e+00
9.176787639449694112e+00 7.955402914623872945e+00 -7.229825827542301298e+00
7.835935870860801344e+00 8.265066678619371388e+00 -4.469082293828252617e+00
5.028006525711429253e-01 9.501270749915368796e+00 -2.647623267903329136e+00
3.034742084219266722e+00 4.112713618195134480e+00 8.012630256034736220e-01
9.883965199158174286e+00 1.143334896587152594e+00 -1.807692238356230519e+01
2.400773217078092880e+00 4.122317000071133997e+00 9.881441964062087635e-01
7.498139841415601303e+00 8.016549388545902488e+00 -3.938914277041478229e+00
2.320688852171099992e+00 1.589484092205210697e+00 -2.649177720112676937e+00
5.340486155584791561e-01 5.897355357941406417e+00 -7.335541718712210724e-01
1.605361143916951838e-01 1.016241196778027378e+00 -2.118885236710413622e+00
8.403991264895935842e+00 2.526562418764224383e+00 -1.241764209621124060e+01
2.278967861467491307e+00 2.458681587651198264e+00 -7.491795458563519361e-01
4.220700669090646784e+00 9.069770139465079595e+00 -2.750027422807779232e-01
5.849773212294628877e+00 1.307923634495986309e-01 -1.207834421471216224e+01
8.049552541382606563e+00 7.450720395169114774e+00 -5.202249650968044037e+00
7.060828875471115929e+00 4.876003591702111173e+00 -5.727548028758066678e+00
3.685475403592670673e+00 8.546288646289779578e+00 1.320147691849324900e-01
8.902845840637816366e+00 3.405682807954693025e+00 -1.170334408707640428e+01
3.519634710429637270e+00 9.460302202518548143e+00 -1.223022974099894356e-01
2.106672587949316444e+00 7.034194339179540734e+00 7.799741351500397712e-01
8.397775858465440280e+00 6.625339166735772167e+00 -6.542992696443436174e+00
6.537329324295926725e+00 3.993031761226457643e+00 -5.867609024954619557e+00
6.791374358398390321e+00 9.754200284347280814e+00 -3.021444128064105783e+00
9.535323683412704199e+00 2.487444013693810074e+00 -1.476400649245988639e+01
1.888906063582751260e+00 9.296431081447973810e+00 1.128332351836416336e-01
4.288378089926090375e+00 6.655229178044009153e+00 -2.334500199322242509e-02
2.868847093295125994e+00 6.258309087127806869e+00 7.386744222512771074e-01
1.304855461579873532e+00 3.986206036476689363e+00 1.066017858743178337e+00
3.177007642505800256e+00 4.397331309879794148e+00 7.618552906142195269e-01
2.911704805098516147e+00 1.798981537745674153e+00 -3.064349394060629450e+00
1.765346414034802747e+00 1.638239390601197831e+00 -1.747977565863950034e+00
4.382764740869840026e+00 8.473759209202953002e+00 -2.816577684743624133e-01
5.543187566514453657e+00 2.839889627194352784e+00 -6.081801533447107388e+00
8.801284826309430542e+00 2.540576227201481352e+00 -1.318207290946975441e+01
4.429968432528104572e+00 2.156917585057896325e+00 -5.204627753570095550e+00
2.833480368043583830e+00 8.302829856348552084e+00 6.761446773461994297e-01
5.391540438212598652e+00 7.724593963039809275e+00 -1.097445214416440606e+00
6.480531995773727516e+00 1.293539670434084243e+00 -1.104791601455690575e+01
7.931381455679908932e+00 9.810586236458155085e+00 -4.659993386269890792e+00
6.036202796375992108e+00 1.466233406890346425e+00 -9.807579185757278495e+00
9.471480179710683345e+00 2.388961811680707203e+00 -1.483397554682506048e+01
3.316635045427462458e+00 8.681828990446716077e+00 3.429689826907615924e-01
7.371499892394768771e+00 9.757829115786190499e+00 -3.804771300414360624e+00
4.757340206660080617e-01 6.763212926253938662e+00 -1.222743183207059658e+00
6.020039934570671214e+00 7.418816547823944063e+00 -1.712551892690500566e+00
3.686418731490345824e+00 3.424369248816941935e-01 -7.348578736164201430e+00
3.443205066526680458e+00 3.601186395962825859e+00 -1.874999776446220068e-01
5.180776905555652512e+00 2.221992023355641610e+00 -6.585573690889761522e+00
6.317366158315325109e+00 1.360731168147368164e+00 -1.058465215131309556e+01
7.609826780829862081e+00 7.981261766006786385e-01 -1.430065327262491515e+01
1.767982116205480736e+00 2.613618124223156869e+00 2.086754066367557670e-01
4.319508605049094285e+00 7.768679105809879637e+00 -1.658134157223702942e-01
5.342941674228304016e+00 8.394995707407241881e+00 -1.134044132554665296e+00
2.907853775320802914e+00 2.159156865571288275e+00 -2.261604655645898632e+00
9.167469238919840890e+00 2.103655011469796055e+00 -1.480812114362925236e+01
8.657766279265910470e+00 7.631487267274009945e+00 -6.316428686454857555e+00
4.707283742918403568e+00 1.260823531907329986e+00 -7.558890596622406477e+00
7.987781204444175387e+00 4.591389885231131451e+00 -7.897777403927650042e+00
1.144238799295184572e+00 5.282718622218052218e+00 5.414054422008103273e-01
4.316179591578005237e+00 1.184638039176706403e+00 -6.931651845078706131e+00
9.237607705311948747e-01 4.762023791708663190e+00 4.570697278813877773e-01
9.717699912607370649e+00 4.728653525590981177e-01 -1.903965700845310494e+01
6.352905285426309945e+00 7.982654845174861791e+00 -2.187433407823847986e+00
8.524408647705771003e+00 8.963595033762279840e+00 -5.644813151944619634e+00
3.830954818589020761e+00 4.960477071539030725e+00 3.456375822397586006e-01
3.949134442120224797e+00 7.543774759309858524e+00 9.851130669539820417e-02
4.921942142435387524e+00 5.643081287440293359e+00 -6.814168061009713284e-01
3.806796152689828183e+00 2.056891997003159611e-01 -7.836426757771734586e+00
3.644022961407390460e-01 4.384861932044777255e+00 -3.731978754121900721e-01
3.487314643144223680e+00 8.034017873732853587e+00 3.233103773209204945e-01
9.739499451821261644e+00 7.917928863253058225e+00 -8.408344680169649976e+00
1.201675714926713212e+00 1.372178629459678056e+00 -1.501622620473428427e+00
5.438555535659342688e+00 5.261160721094805481e+00 -2.017866235876683234e+00
2.475610870963946553e-01 2.454901133171196292e+00 -5.494185740562915754e-01
3.700483441575639798e+00 1.242413285431749115e+00 -5.613873422039434402e+00
5.307137817776321320e+00 7.599847034064795004e+00 -9.934169055941328708e-01
6.770384351674694656e+00 9.025874667762501247e+00 -2.848279473453660060e+00
2.926358235873931513e+00 5.249488177113492249e+00 7.786995820379143396e-01
7.014801306711091478e+00 6.083519871427324865e+00 -4.328309969356270770e+00
7.333147306009903055e+00 4.361080757760861459e+00 -6.929273337393171417e+00
7.021512179862762437e+00 4.816753030327210361e+00 -5.721758072776539805e+00
1.374198691706737252e-01 6.768191310468692379e+00 -1.944538048196593039e+00
9.539364425267518044e-01 5.440190460721267662e+00 2.373247372261158006e-01
3.892964807885363143e+00 6.810117172488440396e+00 1.972026723014987937e-01
8.377335608699997493e+00 7.238632105554553497e+00 -5.998974207920584334e+00
6.262958161501800625e+00 9.398039143129340189e+00 -2.285030420569457377e+00
1.256121252921160059e+00 3.365191487185762664e+00 1.254255544100486119e+00
9.110588232224277050e+00 7.641706399398653815e+00 -7.252396757192402177e+00
7.138014316751911004e+00 7.633825545770086762e+00 -3.428022466725453299e+00
1.178342509658699466e+00 9.771762486510620960e+00 -1.728721080246033992e+00
7.275049701694432436e+00 9.355268370372533226e+00 -3.589423981454276102e+00
2.339616219999855751e-01 9.666240042326039728e+00 -3.383337321731234582e+00
4.036904458923762817e+00 7.120604423430168417e+00 9.465861256739849239e-02
4.108494578086419935e+00 7.271669658170639705e-01 -7.420637867654479081e+00
7.573565653682338805e+00 8.771889410300884649e+00 -3.996071171081895912e+00
5.772739629791652227e+00 1.841875939846433274e+00 -8.527316140839504399e+00
1.993254247238730015e+00 6.197920788238945100e+00 8.568818383018861340e-01
1.561193851421821766e+00 5.988735277623755821e-02 -4.539752366008544371e+00
2.738439977059786479e+00 8.617532484197083065e+00 6.649996339956469882e-01
3.249868787112843993e+00 9.059496823837710267e+00 2.519108331343868912e-01
6.803509092502274314e+00 1.225674481930622450e+00 -1.183276801352440266e+01
6.324760558378361708e+00 8.193616788262575668e+00 -2.176387242393504451e+00
6.641111583420829412e+00 3.968147045102269121e+00 -6.121430458573742683e+00
1.361273547726055577e+00 3.390990978615150642e+00 1.276910513356595445e+00
5.601898512125209173e+00 7.094714740421529164e+00 -1.214954967485029513e+00
2.511723998932988700e+00 5.144685312315044001e+00 8.842958316163258559e-01
2.366062494013025042e+00 7.596871635767974418e+00 7.848163050639396232e-01
5.903731623043082521e+00 8.059465079055087244e+00 -1.670322306784330024e+00
2.248781906482159254e+00 9.380651548581409926e+00 2.314519048240963883e-01
2.346942897146786500e-01 4.582740784981844229e+00 -7.480668881489709321e-01
7.146740698364325572e-01 1.929934090544326075e+00 -1.898563633913017412e-01
5.225092878620619885e+00 2.364413580519265423e+00 -6.391094769751363813e+00
5.952100158422299003e+00 3.431255778979501070e+00 -5.686225903099513701e+00
6.922353477518648823e+00 4.124565293903322605e+00 -6.458407200650073676e+00
3.742764563884262152e+00 9.314254040265092627e+00 -1.393272145896862213e-01
4.685851846827151057e+00 4.712125273682608473e+00 -1.135357253045187420e+00
2.240524901517586542e+00 6.854595928594521048e+00 8.238507986479799428e-01
5.233980877857363545e+00 9.327018805391974254e+00 -1.177818779669907556e+00
7.154919674665588758e+00 2.100557031125196872e+00 -1.077253439062951834e+01
5.624736115421393734e+00 5.588930549799213665e+00 -2.012553871428282903e+00
4.235457601237837544e+00 6.078006989611934863e+00 7.428673622596804194e-03
4.036612378819156355e+00 4.711588861766493608e+00 -2.059839387129791533e-02
8.226547584128516277e+00 8.180259580042358536e+00 -5.210774506968848030e+00
9.390634031860454201e+00 3.030756565352350940e+00 -1.341665032285163939e+01
8.248330566252803919e+00 1.131195868151808170e+00 -1.493610255140174736e+01
2.750576411496595597e+00 2.107568612942982700e+00 -2.143957212327224582e+00
4.173624139318349302e-01 3.564486545967884723e+00 9.718209066702954146e-03
8.898861892156483933e+00 6.479053303659134677e+00 -7.682266796668956843e+00
5.293333471986302108e+00 6.396565213662429805e+00 -8.863214616576460259e-01
3.570210043208176920e+00 4.645811724867424886e+00 5.019765141560110777e-01
7.096070308585884945e+00 2.664358187574933812e+00 -9.512040617513777718e+00
4.292501688441164198e+00 7.574026557536861048e+00 -1.206625905661002918e-01
4.002036809197191403e+00 5.301596791377801487e+00 2.412649749739994576e-01
9.303077278580184739e+00 5.461697658612112427e+00 -9.537738879031168793e+00
8.927379003279783731e+00 6.933032213885587103e-02 -1.832092937626930507e+01
2.388389141890004286e+00 2.419162580515535232e+00 -9.703159254886504215e-01
8.396423190313321072e+00 2.969710116767887431e+00 -1.151085326461725522e+01
8.373632556176927366e+00 3.495572936408303910e+00 -1.043381478052924827e+01
5.466285705566642505e+00 2.121835423244738283e+00 -7.358688006181184349e+00
5.410183184782947352e-01 5.411422803167186935e+00 -4.786656790693104568e-01
3.381829343272144683e+00 7.360078946815047374e+00 4.198988160351273535e-01
1.274597451987643959e+00 5.171964763174887736e+00 6.978408498925983139e-01
1.719045576304493395e+00 9.341086238919197982e+00 -1.236830393381769255e-01
2.712025333528506055e-01 7.414030862959624990e+00 -1.878737771218768060e+00
1.200582429465089529e+00 8.112780398963339579e+00 -3.518347414501494796e-01
5.261459144990766390e+00 3.829492518293608594e+00 -3.659817647413548869e+00
1.506456494178662231e+00 4.221340717133779563e+00 1.033032399335750640e+00
9.024389163193864860e+00 9.773971253411829707e+00 -6.523403284830239457e+00
5.525480887182462553e+00 3.854216458757372177e+00 -4.129213392489875289e+00
6.477749998988251434e+00 7.190659900376243030e+00 -2.398287697673369578e+00
7.903315524626297162e+00 3.276486488887803361e+00 -9.909779217146935437e+00
3.420809901219028504e+00 1.230220767016796835e+00 -5.117801773976681901e+00
4.447976633859479278e+00 6.699590387110839762e-01 -8.204542229851542245e+00
6.615663580861640192e+00 1.809313195799061136e+00 -1.027417074420555032e+01
1.949479805276760347e+00 2.699321052389180853e-01 -4.643740248375253898e+00
2.904313725969028148e+00 6.549260547080956174e-01 -5.364812355067444472e+00
5.187384188085919057e+00 4.752185768633803598e+00 -2.125816408559332515e+00
2.750277085230734109e+00 5.320420485457723281e+00 8.236204227550825152e-01
5.268247703851592911e-01 2.615718645092327321e+00 1.283649983806736117e-01
4.389631051681807783e+00 6.708898095915586168e+00 -8.740793028755611260e-02
9.035827685888033756e+00 2.826771752173866226e+00 -1.308642751118805059e+01
9.517923466026921631e+00 6.656534610059789081e+00 -8.798108221799340711e+00
7.132200721651082986e+00 9.710675577249425205e-02 -1.469132179167445607e+01
9.458600823893705822e+00 5.156593585477386554e+00 -1.021927183069601774e+01
4.364089384698552010e+00 4.139117142789264236e-01 -8.531012961022499397e+00
7.596248369340383277e+00 8.756399813647638197e+00 -4.032060893580821315e+00
1.359365208969566696e+00 3.394716930542669431e+00 1.276492010470972716e+00
4.999195025170076079e+00 7.215714885391743216e+00 -6.229402114831845694e-01
3.525379786986384989e+00 5.291991269898532302e+00 5.690831656593200449e-01
5.347987530570341264e+00 7.888105476601894317e+00 -1.076960736047114509e+00
6.561479473210613200e+00 3.783273600258855396e+00 -6.259168947836771579e+00
5.030641376610687221e-01 2.262365142567936083e+00 -1.088701541875725098e-01
5.770941507411352589e+00 2.132458705989841885e+00 -7.944978248174267677e+00
3.810760572645647049e+00 7.441785762585464425e-01 -6.810387889207051515e+00
4.334140625376613265e+00 4.945540943377376486e+00 -2.784231356217805597e-01
8.004724963213085687e+00 6.095029429102358343e+00 -6.270939810370693479e+00
1.366318394985168050e+00 6.184572631612291538e+00 4.567167058175964911e-01
6.434680038008430358e+00 1.045428594485247054e+00 -1.145726826747613991e+01
1.519444906821443064e+00 6.234264359541467293e+00 5.888146149527511142e-01
7.897054242815932490e+00 4.468160046865121693e+00 -7.880965256117635320e+00
5.432326057932530539e+00 7.690948665157954167e+00 -1.133455953632621416e+00
7.273658106382447031e+00 2.579282808309988795e+00 -1.004615481873406857e+01
1.291823175866891882e-01 9.603121960181814742e+00 -3.513460639427650634e+00
