# w_1 w_2 VF 
6.119387538441444008e+00 6.116107035202480446e+00 -2.591646691456846341e+00
8.321405099878825817e-01 7.949762827844980784e+00 -1.240424357702069713e+00
2.104601358920024978e+00 1.598181761807258683e+00 -1.919295610927294504e+00
5.741045321630943166e-01 8.558700294114750307e+00 -2.009275453665397393e+00
2.284243481793650776e+00 5.719516923808872555e+00 9.319688384493911570e-01
7.739380937040622577e+00 8.014147903308263210e+00 -4.402410397117821006e+00
3.488821511517171015e+00 3.555702598051919683e+00 -4.895155865815485896e-01
2.455530792274766227e+00 7.746829894133535177e+00 5.546125151395226993e-01
4.184136365308752659e+00 9.406888693540530255e+00 -7.940769362121518071e-01
1.611866073958186041e+00 7.852671924214851273e+00 -6.821198907528192024e-02
3.283396140316607870e+00 1.027867589396320058e+00 -5.295013631209259941e+00
9.254895119369862755e+00 6.206173416349764160e+00 -8.782034523688709626e+00
2.618186445865547274e+00 3.003206929785743995e+00 3.142217609274489121e-02
1.041575220738014451e+00 8.997078891338368578e+00 -1.616130670363419952e+00
5.947048126870440043e+00 9.253110805749388490e+00 -2.212798448512332428e+00
4.938654264194665799e+00 5.450890907846615896e+00 -1.082907667132532836e+00
3.493652860255607173e+00 9.830729017801878911e+00 -1.063089936251346401e+00
7.518345150102920371e+00 5.567772795940435060e+00 -6.046456901661260375e+00
4.101097683452765708e+00 8.775395648657685399e+00 -2.828067635837232530e-01
5.405102019330027652e+00 3.277659591329547428e+00 -5.024507180332877354e+00
1.640823121973150611e+00 3.059312983301521793e+00 1.247777343014602636e+00
3.574277295109238306e-01 7.049414574315012949e+00 -1.754117443178985880e+00
1.206840514290033806e+00 7.391569638962143252e+00 -3.947760344781290343e-01
5.322821365812917094e+00 6.282612925166061402e+00 -1.203508290287574667e+00
5.283712992668209374e+00 9.335026499797361765e+00 -1.575540935367827799e+00
2.554398127734867519e+00 3.452186624061277076e+00 8.701018907122470836e-01
4.784565119608362949e+00 7.276559429391866729e+00 -7.533955201070074992e-01
2.525667683789825091e+00 7.268956336972703269e+00 6.864125883621436941e-01
6.800875442938941973e+00 5.488809292901243531e+00 -4.698811075915729774e+00
1.432230522312220866e-01 6.254939754330131052e+00 -1.991331817946049298e+00
5.390050683790958530e+00 3.268111293262656591e+00 -5.013071962655887504e+00
2.125274204276593526e+00 5.886242066882091173e+00 9.107611955951124827e-01
4.116604373794184646e+00 2.108207010536610859e+00 -4.766154704168004130e+00
1.417846907601918227e+00 6.954684492961708209e+00 1.001622426156227874e-01
2.161876734491565699e+00 8.621429042177057855e-01 -3.494850752977074038e+00
8.677610643464053197e+00 9.713382576452342931e+00 -6.032761208168269107e+00
1.922720472567813532e+00 7.357687482628193720e+00 4.432305977170454270e-01
1.611617070341285318e+00 2.517105235211777980e+00 7.700308031271543285e-01
6.909149015209926858e+00 6.996148316796311661e+00 -3.372729338894716378e+00
2.727384776043844106e-01 5.443200149210031258e-01 -2.854809174225922064e+00
5.736491365416093835e+00 2.780971689327345509e+00 -6.664677603713245801e+00
3.631378647339468468e+00 7.799281945705381247e+00 1.395873103028844042e-01
5.343666547314988691e+00 6.348405578664996440e+00 -1.207793384326580011e+00
5.255157011817147783e+00 5.660191045802145382e+00 -1.455188354882922752e+00
5.755367123047363087e+00 3.682926685042833270e+00 -4.955679423293988251e+00
4.631496981806575874e+00 5.209562016984360611e+00 -7.461243205925729427e-01
4.268402126356816595e+00 4.694920924152103936e+00 -5.748942329883011126e-01
1.752724714179334731e+00 1.155784885693913022e+00 -2.184337580030843995e+00
2.202753530793431835e+00 4.276420790089970225e+00 1.047371473765450034e+00
5.459819470193154167e+00 9.585823022394217574e+00 -1.977391853974042490e+00
4.554675415870807598e+00 9.017421732662404210e+00 -6.102344930750422947e-01
2.641234462866897559e+00 5.537863176785903896e+00 8.671327376359823091e-01
7.035077205872543260e+00 7.334197027574212768e+00 -3.390077062005731889e+00
4.307904787102307509e+00 8.226162949563189386e+00 -4.184592508408986333e-01
2.522390205319720913e+00 1.519534594834947239e+00 -2.890492602658925492e+00
3.591366668037351939e+00 6.645660418033211059e+00 3.051032517432741287e-01
4.331302815710479592e+00 1.653274481989186473e+00 -6.107756825967955550e+00
6.683196505288682587e+00 6.277731496411654177e+00 -3.583388926510453487e+00
7.435655345720394216e+00 9.043779444164041337e+00 -3.876468531455431688e+00
4.597974816275453236e+00 3.226399977096296112e+00 -3.455551015109451285e+00
5.879551942026483680e+00 5.773995445550898609e+00 -2.474210431710163860e+00
6.978462169157873873e+00 3.478084616299947918e+00 -7.765580427476381331e+00
2.447560053172176620e+00 5.084328904966537443e-01 -4.730439412119268994e+00
8.153589910817162334e+00 5.396954516291540216e+00 -7.473656410325931532e+00
7.426006472570274575e+00 6.959223776426189723e+00 -4.372274985659716506e+00
3.523104409531269798e+00 7.799166197832283487e+00 2.135909037351648720e-01
6.401833073335930990e+00 6.333395370923184053e+00 -2.947277324374228513e+00
2.467285088880950550e+00 3.026277527618138397e+00 3.120085481132246485e-01
6.160007114158339014e-02 2.560736506102454513e-01 -3.683441043315726304e+00
4.530458092876952669e+00 5.695034989491258415e+00 -3.963478777368454331e-01
9.026932097985982395e+00 9.028835405911461720e+00 -6.689573002554427106e+00
4.342948659947724721e+00 4.735753846877379658e+00 -6.646451748238195734e-01
1.716881933002026406e+00 1.800790872117902008e+00 -7.867913936588610824e-01
2.845670222485026990e+00 1.380409112530541771e+00 -3.776753002926854563e+00
7.646152917940584715e+00 4.947060593059618760e+00 -6.987803045244620037e+00
4.969907465906616473e+00 4.964384228090756856e+00 -1.602824418736419787e+00
3.619110292046798794e+00 7.861892434628900972e+00 1.394179905346373260e-01
8.325028524440195810e+00 9.004463455885366230e+00 -5.339451740551341530e+00
7.471268269569393272e-01 8.869582234562405354e-01 -1.814882755843429507e+00
4.412979697738466101e+00 8.180464346989648305e+00 -4.955885113577114254e-01
4.439549435096874497e+00 4.985878508751616423e+00 -6.003848009986558765e-01
3.830028797422827314e+00 4.314305673375714356e+00 -2.070349285022548003e-01
7.732603672709121412e+00 4.704370724900237555e+00 -7.437760854212685402e+00
4.258026794149907701e+00 4.220886759543897249e+00 -1.103195621724809783e+00
2.753479065623810396e+00 1.326316592727891930e+00 -3.706478296142451612e+00
2.238201497538160556e+00 3.560293458598482008e+00 1.157373950502003979e+00
5.587613923428590645e+00 6.654382072904937218e+00 -1.402931326889303776e+00
7.386003003924306753e+00 8.377719923172902483e+00 -3.762985606404074090e+00
4.116559344699878054e+00 4.750923612822111508e+00 -2.768238837998087121e-01
8.153506639474871420e+00 5.734825282630074739e+00 -7.106743100049245143e+00
8.586522607297485621e+00 9.824332208705090608e+00 -5.896671267503736047e+00
2.724274050407067715e+00 4.923950415231775679e+00 8.951632269727252122e-01
4.735218298489835220e+00 1.684522328801909330e+00 -6.852902289892883303e+00
3.141986144826547811e+00 7.753407922422694831e+00 4.354443693810008398e-01
3.731219522228027774e+00 3.321022376036910501e-02 -8.104919395030266926e+00
3.961534706224248747e+00 2.727801964819641434e+00 -3.115295996047281690e+00
4.652373359975256584e+00 2.152736686569752145e+00 -5.748850823307295244e+00
9.180241838788525399e+00 7.859197664502761249e+00 -7.378582847417421320e+00
7.783339017223988243e+00 8.677673943954646418e+00 -4.394516250248672762e+00
7.670683488189115273e+00 8.047925587569526584e+00 -4.267644353477409780e+00
5.173597389687649262e+00 5.531834737076591679e+00 -1.420108150801754121e+00
8.644134760140541607e-01 7.561360694494840828e+00 -1.013361737459492318e+00
4.397745987969194026e+00 7.562891853594913449e+00 -4.424160405178572120e-01
4.990373081936493982e+00 2.010047728742833772e+00 -6.712944290595261876e+00
1.452895595490873770e+00 4.914411477945451523e+00 6.519436599101009477e-01
7.916274310012816784e+00 5.431898663342975553e+00 -6.972970495032315696e+00
1.405868174792805680e+00 8.516824916674187174e-01 -2.311876854220829003e+00
2.390787716631202375e+00 4.886733614418860228e+00 9.739069311563053333e-01
2.249443489898045545e+00 1.489748181022376494e+00 -2.416081682567893907e+00
4.690250786234813063e+00 6.849341582344843360e+00 -6.202059119532368214e-01
1.196875688606051202e+00 3.112858131591787370e+00 1.016270941045148035e+00
2.570952756913091886e+00 1.356873577386715768e-01 -5.708198945284495451e+00
1.195452345302843167e-01 4.334746425193312547e+00 -1.382033649902952632e+00
1.560346081020157927e+00 6.227689614572518906e+00 5.237349534054356326e-01
5.067954920994154067e-02 7.948827168090465634e+00 -2.687642296630658123e+00
2.383261863303760553e+00 6.555901886906461584e+00 8.585480264518974280e-01
8.182859887461017001e-01 1.168142208368684765e+00 -1.204056198197578809e+00
2.500404238083331343e+00 6.255451625752571410e+00 8.808812141160142772e-01
7.136415088259583150e+00 9.782441846305763633e+00 -3.785485912859259727e+00
6.943765291964433040e+00 4.400242367195739135e+00 -6.274040648043412105e+00
2.966038752671963152e+00 7.430890622313461868e+00 5.584580659833573435e-01
4.805379063117100280e+00 5.575660627769224220e+00 -7.960494900107750738e-01
1.011359972522130279e+00 2.560979776643202310e+00 8.463993959612690077e-01
5.839236750780567142e+00 7.576168587853764791e+00 -1.719546504384199537e+00
3.732140356858428820e+00 9.052418743202522933e+00 -2.312145588493894621e-01
6.345960439399341624e+00 5.987447555116413689e+00 -3.192540911188190833e+00
6.154128350685123677e-02 7.428156464044942453e+00 -2.479162590219859297e+00
3.515526186683366028e+00 3.739995725191285647e+00 -2.769968005868594929e-01
8.243377641444300519e-01 3.136559927562970085e+00 3.713580176281521261e-01
4.351503453321979187e+00 8.184924511984959850e+00 -4.502993795758829521e-01
7.351332078867889308e+00 8.627175012336302018e+00 -3.719455973880032573e+00
3.539237808998692447e+00 4.122018774874114833e+00 8.920087995102043976e-02
7.224992126768857048e+00 5.471669668003885434e+00 -5.574081296196711222e+00
9.093805377621833941e+00 8.397260382882578256e+00 -6.979716626646224498e+00
4.462303998885082557e+00 6.233009701789335111e+00 -3.390908897636126795e-01
5.573981926803540432e+00 3.945500817317083797e+00 -4.184867795022002568e+00
7.407454582015286171e+00 7.314990144836453823e+00 -4.059330784700252437e+00
3.761480397350982052e+00 8.634541739413114314e+00 -6.442723860527799218e-02
2.159058576760044978e+00 6.971745057690586833e+00 7.198122797963133479e-01
4.518502878595065830e+00 5.515760520648544940e+00 -4.219831757491210311e-01
8.362197314284927074e+00 9.165093205342573768e+00 -5.407390828894678592e+00
6.688682406962402904e-01 4.686629536063138701e+00 -3.756566691990901319e-01
8.809102009969786096e+00 8.798081164731732073e+00 -6.297303402373474412e+00
1.689827897642833365e+00 9.419882211455673726e+00 -1.084233521027273994e+00
2.569641874028755879e+00 3.106551407621063632e+00 3.194469259760790436e-01
8.602503149288299733e-01 9.111944812023310192e+00 -2.079780294978265331e+00
4.707811527453101164e+00 1.628853459589026054e+00 -6.909076069659024100e+00
4.028909590261877227e+00 8.883375320666626607e+00 -2.743790427339281024e-01
7.475290810589261703e+00 4.012860307909979163e+00 -7.846219336362084462e+00
8.261977379165379887e+00 5.760377981567206263e+00 -7.291368558555406665e+00
1.291115554135110477e+00 9.358994756924840175e+00 -1.664339667755486474e+00
1.098719816185134590e+00 6.586715271874610700e+00 -2.112683586092334309e-01
2.761531414549533991e+00 6.740460252769596927e+00 7.525857020427775268e-01
1.836996649748576793e+00 5.377323373404667706e+00 8.627518435132497387e-01
2.960695016617884145e-01 5.511268542158455297e+00 -1.400977123405029445e+00
2.542790244128081412e-01 8.917101478307209561e+00 -2.984345066672178248e+00
4.638359223875937687e+00 1.430397049456630709e+00 -7.165642189030224429e+00
3.738297674950294414e-01 8.518655777698050713e+00 -2.350446616488627072e+00
2.454667780769156149e+00 3.896304783227412027e+00 1.109910806737387290e+00
3.561781330194673689e+00 8.801326282111029187e+00 -1.104184520409212666e-02
5.558769536813134238e+00 4.747814334263917857e+00 -3.066029020017596807e+00
6.461621126563505957e-01 5.665939224546447051e+00 -7.034975280203088488e-01
3.164373409424572348e+00 1.118992245123114682e+00 -4.889320715506984882e+00
3.558990988380360765e+00 8.964875930094628131e+00 -9.544093348449855796e-02
3.545336114716592935e+00 1.551895356834027018e+00 -4.752775028848192918e+00
1.553763492486457620e+00 6.940408016208290398e+00 2.718894092540704577e-01
3.544988705251300054e+00 1.453695082302766561e+00 -4.949165586103847048e+00
5.675440980472743036e+00 5.012874299347892304e+00 -2.962871364325112111e+00
8.523503992368441473e+00 8.401957231517975799e+00 -5.819934529732565309e+00
2.129762872329475698e+00 8.767556037589731011e-01 -3.407068947817608162e+00
8.535377757785751474e-01 2.140287490555815797e+00 4.984174473684088724e-01
8.559129690049261940e-01 5.524937664387034708e+00 -2.506422500591742875e-01
3.664599392028522029e+00 5.995474917074340659e+00 2.817659354786865578e-01
6.582831334562847303e+00 9.135489940090478100e+00 -2.859877508102728783e+00
5.353665200865079576e+00 8.518036853813539366e+00 -1.297684429713628518e+00
1.481427592735196530e+00 4.030617129103718499e-01 -3.398811874539207523e+00
7.127927761942667750e+00 6.574827141965676525e+00 -4.159407700035446354e+00
4.814973728897713912e+00 6.669267199823674552e+00 -7.093010012340545956e-01
6.362937053975574742e+00 9.779646078757719962e+00 -2.990098142377066281e+00
1.081857220755957583e+00 7.870598946652075378e-01 -2.133059796587987833e+00
5.789277837364661394e+00 6.488579669126669280e+00 -1.716175912028122141e+00
1.681583581585831100e+00 2.479944967930530986e+00 6.109998804386105320e-01
4.599712461787148321e+00 5.822754526635175232e+00 -4.586649124157720081e-01
4.777649413225182329e+00 3.496277932464267213e+00 -3.340578595903936687e+00
3.127903736475110552e+00 1.210970074697996779e+00 -4.639885603730364849e+00
1.081599075063170767e+00 8.275162272012211773e+00 -1.000242322455962451e+00
2.735917935659762268e+00 4.634680933479804033e+00 9.369033994025794954e-01
3.247558110214364024e+00 4.668430185720539249e+00 6.406344957722449607e-01
5.997529759496963209e+00 4.975236834189106894e+00 -3.657065035497000238e+00
9.726409579710093567e+00 8.946724300981477640e+00 -8.078366669427852642e+00
9.329966318064000674e+00 8.294490288233122399e+00 -7.499250190428940144e+00
3.287061747788490695e+00 6.677580824841824914e+00 4.994610354515298667e-01
7.350097119809705148e+00 6.471347582336036908e+00 -4.708948475885337714e+00
9.528070659474318305e+00 8.629719180764007902e+00 -7.784600651530128701e+00
7.332286190945066728e+00 4.997636223044195525e+00 -6.319047719067386382e+00
8.717669755816617183e+00 7.593102058052870085e+00 -6.561768988955011039e+00
1.586706995911054907e+00 1.403766765332717048e+00 -1.406313685794886581e+00
3.499988530685222088e+00 1.496482748717592459e+00 -4.777438427801827814e+00
4.986391907429290615e-01 7.503292925791824608e+00 -1.634491351702310524e+00
8.327098425978721963e+00 9.018762565698507316e+00 -5.342841570894963255e+00
7.570069568499139478e+00 7.854503452349690384e+00 -4.121394293349114335e+00
9.737988153992530371e+00 8.120738808149383203e+00 -8.392307903196526198e+00
7.165684363314857919e+00 9.824062291179281203e+00 -3.843592779193388154e+00
5.726656929958812370e+00 6.874274226401376531e+00 -1.530472704042042054e+00
6.292669998027021983e+00 2.235088432544515946e+00 -8.858166131138206723e+00
5.402042129436035012e+00 9.900458994672542090e+00 -2.274976469741888607e+00
4.144558316007374010e+00 4.145499343848594087e+00 -9.720703199727740440e-01
2.568089907131186678e+00 4.466237673971710009e+00 1.009351158529169012e+00
1.455165369265585262e+00 1.518681487895817694e+00 -9.681403935210273204e-01
6.300838214091503353e+00 4.210267459080529129e+00 -5.217936529570581072e+00
1.842357753530653675e+00 8.311983074543048744e+00 3.692937461874379323e-04
1.024844679344295129e+00 6.737741478265223627e+00 -3.911856654794991783e-01
5.841738002450892253e+00 1.930555020708023095e+00 -8.572091962060769177e+00
8.507327820311255451e+00 7.406398517690089278e+00 -6.239609763604677894e+00
4.907869484231251356e+00 6.270855143828174327e+00 -7.607556532402686145e-01
3.141135633425486073e+00 7.180004758317282132e+00 5.179313325661478729e-01
4.104013658056518743e+00 8.912182342640402766e+00 -3.199259035027370857e-01
7.626275201970145190e+00 4.123898156806333759e+00 -7.977331524361945370e+00
6.084616728156206023e+00 8.875832027362294596e+00 -2.196893947544596770e+00
3.268505256641246692e+00 5.862261994115441688e+00 5.401003890819975339e-01
2.522929519115214347e+00 3.346538197955330585e+00 7.810773222772677826e-01
2.658592862492642261e+00 6.642867688215758015e+00 8.003424512535257662e-01
3.001882387902124361e+00 6.309214038364710397e+00 6.892712897206347833e-01
8.902930453813534539e-01 4.567358059338985088e-01 -2.826859247200447456e+00
4.951253404038664208e+00 7.395364606127786011e+00 -9.096935434608912630e-01
6.519199526775936171e+00 9.186908151358986530e+00 -2.808084929667531426e+00
7.303810185841830283e+00 7.127021135544374886e+00 -3.998312247773357697e+00
2.704741077796983362e+00 5.599376236178372324e+00 8.412947949909703738e-01
4.103475519900677604e+00 2.827797559612870160e+00 -3.200015564287243208e+00
3.238094509984489999e+00 8.695030104672786919e+00 1.803228370263223468e-01
2.295957600798686493e-01 7.776011064817660134e+00 -2.252745271234745772e+00
3.819204184173611072e+00 9.209342063687993019e+00 -3.994214293979911901e-01
1.456310778125720073e+00 1.370977783672841399e+00 -1.290371011034951110e+00
4.881205338113709047e+00 3.094023784595006266e+00 -4.313120255026662520e+00
7.513658127402808695e+00 7.299460058889066794e+00 -4.273529144045825845e+00
5.031606609516654061e+00 8.193225902269420047e+00 -9.858812603924906881e-01
1.357667982748572921e+00 8.601005048638620920e+00 -7.630292799640319146e-01
2.837041065271101559e+00 8.664792099395254965e+00 2.978662256300577127e-01
5.123981707652204065e+00 2.639943855745134460e+00 -5.718377858893292753e+00
8.580447853791339341e+00 7.373239052508749225e+00 -6.414013907153277572e+00
4.890960138812691760e+00 2.505178291062087226e+00 -5.515527032097454097e+00
9.791783787971453989e+00 9.847796828287670223e+00 -8.024221683828729468e+00
8.518645438923901025e+00 7.693712988835777367e+00 -6.092110274246808288e+00
4.258052392133288011e-01 4.058092280950998720e+00 -6.710332097391091821e-01
2.084241013861785508e+00 2.226988510108447006e+00 -6.412404811217147227e-01
6.435368968781833843e+00 8.020242879513030942e+00 -2.459257118171082723e+00
3.549409136597445169e+00 1.745962445538868923e-01 -7.478415483247774276e+00
4.392289727140642697e+00 4.121707137530902010e+00 -1.515764271414811404e+00
7.268784425019168438e+00 4.465042671967756505e+00 -6.832155920904371627e+00
4.536557847902065177e+00 7.848191166631183435e+00 -5.850624111044471221e-01
2.548983504209923812e+00 3.103339084574964879e+00 3.438467494433989913e-01
5.108155529066030986e+00 9.800951239325703668e+00 -1.934496346675588896e+00
9.677718410830976836e+00 9.361405324719221710e+00 -7.887029027778227785e+00
7.096550200413028975e+00 6.755208999507756218e+00 -3.920702637835349336e+00
4.501705605285438061e+00 7.996173085191428775e+00 -5.622760217356717050e-01
8.226839154960789102e+00 6.917101004635116901e+00 -6.037504473647461012e+00
7.597334357560876938e+00 7.761867531816976751e+00 -4.199880156620567462e+00
1.419608947734768645e+00 6.300570859799847767e+00 3.458781550889380441e-01
1.104823233854541842e+00 6.954468245728911313e+00 -3.512371455199190251e-01
4.397443518013714581e+00 3.917940556438372912e+00 -1.823323130174687279e+00
7.171541195956556702e-01 7.775409010089394002e+00 -1.354431295574615390e+00
6.549653692259507665e+00 3.538071614626896011e+00 -6.782610514250338341e+00
6.760097568656485478e+00 5.471996604322138857e+00 -4.633936616219218152e+00
3.259487567180310741e+00 1.180840636225469975e+00 -4.948317830823727448e+00
1.851291084181557522e+00 2.367362594837461864e-01 -4.278813934431129340e+00
1.421469741219352434e+00 9.109484918519221708e+00 -1.105149474979045365e+00
2.158269212005058169e+00 2.320933307694953207e+00 -6.071794860454264864e-01
2.164534929148594244e+00 3.558291968593517041e+00 1.174517588442538951e+00
2.296444141639420788e+00 3.714769888707869505e+00 1.158039398194885550e+00
1.238472944519899421e+00 1.233852652636144187e+00 -1.315764646649769887e+00
9.367180834471739992e-01 2.359078186048146009e+00 7.242201850003748831e-01
1.291496355348353609e+00 4.567790730771923435e+00 5.298257981758052182e-01
4.816595895210815215e+00 1.764480138211809823e+00 -6.856226071501625441e+00
5.755332299037649868e+00 2.215424343949492503e+00 -7.832541261364896812e+00
5.601014712212839086e+00 4.851308128077332249e+00 -3.018603857777636179e+00
3.690916192119402695e+00 5.637396392892560226e-02 -7.981810153761218274e+00
3.411035229052576501e+00 7.044186708190833812e+00 3.840621533108770080e-01
1.172879640459836503e+00 3.005596758107261568e+00 1.020070175496583076e+00
1.373893723167490810e-01 5.110594154818612900e+00 -1.605438552727720847e+00
7.976597969769639862e-01 7.478125795283903976e+00 -1.089409147742118833e+00
5.211061417073771018e+00 6.221923828331560102e+00 -1.091636958231903876e+00
4.918921078076142983e+00 5.704075772047700887e+00 -9.009704952295596314e-01
4.633538397459491698e+00 9.530482379845400587e+00 -1.233834861304787367e+00
1.782546361466702312e+00 3.156919604723628647e-01 -4.002492698899915879e+00
6.000066334792100164e+00 8.198097548914823562e+00 -1.951069617451141269e+00
5.376237368275067041e+00 4.893552324492616457e+00 -2.508818773949316849e+00
3.341265531623451412e+00 5.692798358938863323e+00 4.960038001190678614e-01
4.338251687087156805e-01 2.642252627022787070e+00 -2.706572715396777795e-01
3.357447560703098466e-01 3.707028252671660695e+00 -7.550314957570680718e-01
1.703125586091482679e+00 8.865427734058398457e+00 -4.635918046078604249e-01
2.587717568148009128e+00 9.143019934347785593e+00 -2.493733881783732897e-02
4.906919333482520074e+00 5.191573700264927815e+00 -1.243764977996763221e+00
1.966315298170556281e+00 8.915335565157239017e+00 -2.005188517869118670e-01
5.917247294946035296e+00 5.579400501595528361e+00 -2.764355064056873701e+00
5.627843064538740059e+00 1.902724390842049251e+00 -8.200985082921762981e+00
7.277427140877885670e+00 7.706051859604459153e+00 -3.634669114082500485e+00
3.982439139738264799e+00 4.269579352615380685e+00 -5.143378231114201782e-01
3.636556163129642805e+00 3.463017251473301972e+00 -9.374744704709900844e-01
2.024200464614942963e+00 1.022894000442896800e+00 -2.922313763385320229e+00
7.419548540858333041e+00 7.523521295903406347e+00 -3.961207165237285110e+00
3.445298704413441104e+00 7.018865841767277125e+00 3.659277060796721770e-01
6.508490516240517998e+00 4.610606902337102575e+00 -5.130207242869802897e+00
1.653914743008325194e+00 6.192686691309291724e+00 6.209352248988562195e-01
3.875292873225144041e-01 3.685444257097453491e+00 -6.448594883822824642e-01
3.635881150583382126e+00 3.920323787371022828e+00 -2.761598868000891827e-01
2.468796731074982986e+00 7.410007390891690804e+00 6.471166322571644258e-01
4.850626547434377933e+00 3.414397346931381971e+00 -3.642329960559438362e+00
6.252506691310916187e-01 7.966988806334618367e+00 -1.594667223600483297e+00
1.586308540237033604e+00 8.658481419221699227e+00 -4.747654700186121346e-01
4.222092631654402517e+00 1.047731147371003368e+00 -7.092077715088636936e+00
6.526443646886050942e-01 6.991734425037976486e+00 -1.155401419997362567e+00
3.372655013742454244e+00 2.795077860228024402e+00 -1.765231828567268124e+00
6.148940013665410653e+00 4.252057047809413959e+00 -4.858703452508054355e+00
3.153996063490484669e+00 2.967979780627816755e+00 -9.613272685692226815e-01
3.371745819436741343e+00 8.419864607768136722e+00 2.057017244642320719e-01
3.226471348401922956e+00 2.694033805291279116e+00 -1.719269506747879817e+00
6.265744257202541689e+00 9.689075589449261727e+00 -2.828483023868104240e+00
4.065529340838504702e+00 1.790109440860050194e+00 -5.305171665280797200e+00
4.338954840331504803e-01 8.697915242669065350e+00 -2.379915203491693276e+00
1.193916588287566416e+00 8.513081436869358143e+00 -9.570629678164568332e-01
2.754620625470719286e+00 8.250700387010860837e+00 4.452335489622765152e-01
7.832989605869000727e+00 9.805413971824489039e+00 -4.688830911419247016e+00
3.868148342174918319e+00 1.327816729980584087e+00 -5.830923875505506615e+00
2.576015660153072040e-03 4.059904986976879293e+00 -1.551584679164081493e+00
1.745770105252021587e+00 5.792921225256694839e+00 7.677362288814020275e-01
4.669689591451263055e+00 2.790922326821390964e+00 -4.476318944851302106e+00
6.365695473388490733e+00 6.723609604533758777e+00 -2.554313077982444113e+00
6.515388419502688322e+00 8.605654566570756003e+00 -2.637151702934717790e+00
5.862683973749000188e+00 7.207005817336709974e+00 -1.701455562539196720e+00
2.796044197216768001e+00 6.361619637151845197e-01 -5.131970591050050601e+00
6.758184377245307850e+00 4.597263276597081116e+00 -5.652830671355333791e+00
1.114727943059128812e+00 7.697359143837585460e-01 -2.195248393934891240e+00
3.661715637158178716e+00 1.530035183807465282e+00 -5.021096647369633459e+00
4.711085060497282484e+00 5.248339983446444812e+00 -8.500423662007978720e-01
9.461775582636718918e-01 6.236396828002006565e+00 -3.381391782440932303e-01
2.822975872974669453e+00 4.692255594562747767e+00 8.937138662586203708e-01
7.769667655167323161e+00 7.938813752657461364e+00 -4.478594531756245445e+00
4.059056940884944176e+00 9.290907211949750888e+00 -5.894108561860793571e-01
3.789594183629070301e+00 3.753384053756803063e-01 -7.557910857535718563e+00
4.476675950649963376e+00 5.282856133783973007e+00 -4.600211040869925938e-01
2.107848526610970108e+00 2.966232101515314801e-01 -4.561672219665526384e+00
8.175598949704998120e+00 4.387672236076509691e+00 -8.706065958122055193e+00
3.405883005681542008e-01 4.732581484140088612e+00 -1.033430447363572924e+00
1.420533043758241298e+00 9.021501328847548962e+00 -1.010684651026169334e+00
2.568690172145609907e+00 7.640543788576203532e+00 5.925271041614887935e-01
3.281151974977928987e+00 5.586729849229184808e+00 5.353412381227808936e-01
3.758142082870866929e+00 2.624561953847946771e+00 -2.919487856612251520e+00
1.310507482680022262e+00 9.423467072001583844e+00 -1.732477852376179683e+00
7.356895439064871312e+00 9.023028430875985606e+00 -3.765386242640490266e+00
5.217031747941415887e+00 4.475079727941736252e+00 -2.730567466913273122e+00
2.249569929039053839e+00 4.322499059074278449e-01 -4.525569597058167304e+00
7.331567465196839883e+00 4.005124916201856067e+00 -7.580179761858746090e+00
4.810652852813919189e+00 3.494848227660767748e+00 -3.413031056976253197e+00
6.346919951970267704e+00 9.277175254469916865e+00 -2.658390787612008310e+00
3.306917112229575295e+00 6.303330902365421373e+00 5.125143587374605403e-01
2.267859326457152491e+00 7.390848065717761095e+00 6.141757402274361510e-01
2.866386026018725719e+00 2.625137303140308909e+00 -1.242370726886294463e+00
6.123240217961449794e+00 9.022130535628134496e+00 -2.295295814554267011e+00
2.360507558169983700e+00 7.432022988519715767e+00 6.253805943888419705e-01
3.781562525784762041e+00 8.214206797649509229e-01 -6.667139442681220274e+00
7.053064334269052438e+00 4.497516181286729697e+00 -6.368243289482053981e+00
3.122304748476307790e+00 7.232339466175713660e+00 5.200641750343475422e-01
5.141215764846709391e+00 9.402978800203122489e+00 -1.497321345719685226e+00
5.554115892336769500e-01 4.639472017844354035e+00 -5.763273998454696567e-01
4.253977744539920280e+00 4.134501077216622633e+00 -1.209071931647487830e+00
3.303997954221030930e+00 7.917851457714281338e+00 3.297006698776367983e-01
8.509582856261314276e+00 8.438264735569550368e+00 -5.782342779861211923e+00
7.128148250395772045e+00 4.433909993213280387e+00 -6.596910277362441732e+00
5.082447285395037540e+00 2.813668273449641877e+00 -5.285020036071729876e+00
1.220274594904745546e+00 4.397136879570641810e+00 4.800934439372195328e-01
4.005491881031916002e+00 7.735102594307163848e+00 -1.362726527913782348e-01
3.399441776740028676e+00 4.398615920255778633e+00 4.464617463509039652e-01
5.710288397187136766e+00 9.852715747470799812e+00 -2.467895365469304991e+00
9.568374663816813452e+00 7.985840836780861984e+00 -8.112209859468750395e+00
7.030452938082112802e+00 8.081638400084477425e+00 -3.225234803690911534e+00
1.545218238095805163e-01 1.980763321285441192e+00 -7.767529258999292807e-01
8.113386172470811175e+00 7.790055662469391073e+00 -5.212262245443527675e+00
6.915111165324816511e+00 3.804757635829827400e+00 -7.070461347869242630e+00
6.334693026453629194e+00 3.897724920726238551e+00 -5.735717851814117196e+00
2.139103372907001699e+00 1.499954290275773428e+00 -2.180980889956119384e+00
