# w_1 w_2 w_3 w_4 DS VF CB_L CB_U R_DIFF c_1 c_2 c_3 c_4 u_1 u_2 u_3 u_4 fut_util_1_1 fut_util_2_1 fut_util_3_1 fut_util_4_1 fut_util_1_2 fut_util_2_2 fut_util_3_2 fut_util_4_2 fut_util_1_3 fut_util_2_3 fut_util_3_3 fut_util_4_3 fut_util_1_4 fut_util_2_4 fut_util_3_4 fut_util_4_4 pen_1 pen_2 pen_3 pen_4 pen_u_1 pen_u_2 pen_u_3 pen_u_4 
9.172337623320531819e+00 9.288018296597330803e+00 8.641316664485831467e+00 9.145983524040904200e+00 3.000000000000000000e+00 -5.733436031651180542e+00 3.908412862733148696e+00 4.624715073964493328e+00 2.746706872205659009e-06 6.370818251506915608e-01 6.256896236558746605e-01 7.084811681935945238e-01 8.912760654422235973e-01 1.476958598142435575e+00 1.478378474789473707e+00 1.682061606330696790e+00 1.867223584417570637e+00 4.346658405695085631e-02 -8.687890654024988946e-01 -1.489783637067485823e-02 9.672886217158287885e-05 -9.668498849538418316e-01 4.865322630844915591e-02 -4.161236917927994133e-02 -1.645778082104185731e-04 -9.070489792329160528e-01 -7.916052351300656431e-01 -5.429156864759824598e-03 2.474097282042733866e-04 -9.056191299272935424e-01 -1.068214528043697431e+00 -9.057537252813727471e-03 2.811967803814832256e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.172821267631389830e+00 9.287195407556279036e+00 8.642553713126853054e+00 9.147389507942811804e+00 3.000000000000000000e+00 -5.736152941897207924e+00 3.905878240216586139e+00 4.621815875989002009e+00 2.741980923837296415e-06 6.372792575839022478e-01 6.253427673848408475e-01 7.086304435311524541e-01 8.914334621682797888e-01 1.477268670599406919e+00 1.477927778187489771e+00 1.682122389172894472e+00 1.867390262131622736e+00 4.347318611828870222e-02 -8.688910142926790092e-01 -1.491490366394252788e-02 2.049295817222546114e-05 -9.667742566296148032e-01 4.867637905536351117e-02 -4.150230317735997126e-02 -1.322203585861427444e-04 -9.072387158002606089e-01 -7.921030709179168738e-01 -5.403401306176069258e-03 1.128528417957592073e-04 -9.058075735202182344e-01 -1.068107049003821363e+00 -9.192517187243651883e-03 1.557992782418135720e-04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.172923732422251675e+00 9.286534305763348485e+00 8.643117977335831981e+00 9.148168504334019957e+00 3.000000000000000000e+00 -5.737666667195965964e+00 3.904510985063366579e+00 4.620155680544705490e+00 2.739006140366024311e-06 6.373210872490681078e-01 6.250641064995774432e-01 7.086813733109486035e-01 8.914965380786814553e-01 1.477334407707594943e+00 1.477565693679310899e+00 1.682124126473573344e+00 1.867457667312022895e+00 4.348381330593750760e-02 -8.689129012972843791e-01 -1.491074264318710194e-02 -1.129524700915211148e-05 -9.667134872637335175e-01 4.870234651963301770e-02 -4.142016130356194342e-02 -1.020972633039980254e-04 -9.073294261236407587e-01 -7.923327324164567420e-01 -5.390882763356866919e-03 4.622829143691661066e-05 -9.059124722777243122e-01 -1.068047117752768838e+00 -9.267102846908074204e-03 8.735440233160706694e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.172867256187206664e+00 9.286023819446828753e+00 8.643349118793016927e+00 9.148605276345678661e+00 3.000000000000000000e+00 -5.738520861128021622e+00 3.903770945894143196e+00 4.619187331849817113e+00 2.737095533112786897e-06 6.372980322475536585e-01 6.248489316977178243e-01 7.086874079518299396e-01 8.915155720195278022e-01 1.477298170013413348e+00 1.477286100994334106e+00 1.682102608482728190e+00 1.867478605442058681e+00 4.349469816490129231e-02 -8.689007734750430201e-01 -1.489911228734850691e-02 -2.166204647196335936e-05 -9.666665560228668852e-01 4.872589598832189478e-02 -4.135972113568429920e-02 -7.682513832925397300e-05 -9.073701865000602940e-01 -7.924272582504504614e-01 -5.385069422538278812e-03 1.487049018805396421e-05 -9.059714164413765758e-01 -1.068013417038791601e+00 -9.308764519319756223e-03 4.982903874291243603e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.172758945954846865e+00 9.285639693755182833e+00 8.643423471243956158e+00 9.148854421539393655e+00 3.000000000000000000e+00 -5.739011669821853623e+00 3.903366918087066484e+00 4.618609742269230267e+00 2.735844351130977736e-06 6.372538173561950181e-01 6.246870191816664697e-01 7.086756507482909750e-01 8.915156076378325523e-01 1.477228691210319633e+00 1.477075715574028614e+00 1.682075184096523346e+00 1.867479388697875775e+00 4.350418312797213471e-02 -8.688776530279617161e-01 -1.488629375746207753e-02 -2.250839193266905385e-05 -9.666312376781970306e-01 4.874531732909560128e-02 -4.131569073566137423e-02 -5.681031011102664728e-05 -9.073866226372926391e-01 -7.924576835669329133e-01 -5.382565025249894802e-03 1.163076782137272683e-06 -9.060050790694973433e-01 -1.067994165492496483e+00 -9.332417763455922582e-03 2.903589567894083496e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.172646403995182496e+00 9.285355642204628168e+00 8.643429286627867469e+00 9.148999601017788308e+00 3.000000000000000000e+00 -5.739299947847382732e+00 3.903143379390894729e+00 4.618256724914343359e+00 2.735010739274345671e-06 6.372078754621687269e-01 6.245672888814131074e-01 7.086588930652183427e-01 8.915086263199368810e-01 1.477156518528867313e+00 1.476920140462343989e+00 1.682049334034192656e+00 1.867472626536947899e+00 4.351181685982631608e-02 -8.688537723943080548e-01 -1.487481511244331811e-02 -1.968093550350645247e-05 -9.666051183567814231e-01 4.876051906651949347e-02 -4.128384374977790705e-02 -4.150914711484017874e-05 -9.073917493761899378e-01 -7.924600142718554174e-01 -5.381636620986583741e-03 -4.054627497048431872e-06 -9.060247084897045111e-01 -1.067982939113420793e+00 -9.346125843260427030e-03 1.733134394945481821e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.172547999317664846e+00 9.285148096469052703e+00 8.643409013490382264e+00 9.149086257737534922e+00 3.000000000000000000e+00 -5.739473448703122926e+00 3.903017510401517676e+00 4.618035592192240024e+00 2.734447183126020056e-06 6.371677050853922220e-01 6.244798064965028095e-01 7.086426259830180818e-01 8.915000441036872170e-01 1.477093427159964723e+00 1.476806467448331217e+00 1.682027663310913468e+00 1.867464039342108695e+00 4.351769270392123745e-02 -8.688329998559781719e-01 -1.486543293508723294e-02 -1.588534114418451039e-05 -9.665860327096197357e-01 4.877204574647436147e-02 -4.126092822657034809e-02 -3.007633556943237061e-05 -9.073919892621971073e-01 -7.924516530189931185e-01 -5.381419545572266316e-03 -5.402063420260298511e-06 -9.060364306938248902e-01 -1.067976235653966155e+00 -9.354259813772265036e-03 1.060979957569531610e-05 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.172468572611943927e+00 9.284997714791206391e+00 8.643382003173281092e+00 9.149139306735413868e+00 3.000000000000000000e+00 -5.739580536229098584e+00 3.902945117478370474e+00 4.617893810063435467e+00 2.734061675883374684e-06 6.371352820682357754e-01 6.244164192842597272e-01 7.086288189302371032e-01 8.914920807801879343e-01 1.477042512561048238e+00 1.476724103154840151e+00 1.682010562333532633e+00 1.867455989841344310e+00 4.352209502757724280e-02 -8.688163018434323925e-01 -1.485813536736397059e-02 -1.226326518229127269e-05 -9.665722031309904594e-01 4.878060853268684216e-02 -4.124450146396625022e-02 -2.166418589941992995e-05 -9.073904007155768614e-01 -7.924405416532734892e-01 -5.381494408631147704e-03 -5.135908253579142266e-06 -9.060436091776157275e-01 -1.067972131241785805e+00 -9.359209173600332304e-03 6.659285869232210919e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.172407256286032151e+00 9.284889393861709195e+00 8.643356323632012561e+00 9.149172603164760886e+00 3.000000000000000000e+00 -5.739648271697903148e+00 3.902902470449076677e+00 4.617800986155120135e+00 2.733795503289133295e-06 6.371102520827425231e-01 6.243707610562571064e-01 7.086178536945788586e-01 8.914854645775420749e-01 1.477003212323704240e+00 1.476664775551259190e+00 1.681997537757729422e+00 1.867449270004094997e+00 4.352533720093461345e-02 -8.688034506694620740e-01 -1.485262664415478231e-02 -9.212801972272987783e-06 -9.665622412421187581e-01 4.878688297871214274e-02 -4.123275838851225839e-02 -1.553958416803520142e-05 -9.073883658519191764e-01 -7.924299883380081511e-01 -5.381665775794805019e-03 -4.315412941648864979e-06 -9.060481159625567438e-01 -1.067969554904883989e+00 -9.362297553996085445e-03 4.278384339887583409e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.172361192276172304e+00 9.284811695940868859e+00 8.643334746567305160e+00 9.149193995086459807e+00 3.000000000000000000e+00 -5.739692092656846434e+00 3.902876696844969739e+00 4.617739117841340502e+00 2.733610415181454946e-06 6.370914483316240107e-01 6.243380106994363965e-01 7.086094713316277716e-01 8.914802728187677383e-01 1.476973690689864505e+00 1.476622220207177261e+00 1.681987836934275782e+00 1.867443982869568586e+00 4.352769810008905171e-02 -8.687938178521756871e-01 -1.484854737928780963e-02 -6.800417390287695500e-06 -9.665550954597588174e-01 4.879143770982571904e-02 -4.122438032379958928e-02 -1.111314947849359031e-05 -9.073864542790336385e-01 -7.924211264377384323e-01 -5.381848356113751175e-03 -3.407310950585606062e-06 -9.060510120265891087e-01 -1.067967899660652531e+00 -9.364271151249712807e-03 2.806308435235608065e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.172327190189220048e+00 9.284756130193477119e+00 8.643317710012551558e+00 9.149208026628635082e+00 3.000000000000000000e+00 -5.739721007924742047e+00 3.902860715085509025e+00 4.617697269065010879e+00 2.733481030615685982e-06 6.370775684070649758e-01 6.243145892496945182e-01 7.086032138273403724e-01 8.914763331829688164e-01 1.476951900771481307e+00 1.476591786695044650e+00 1.681980717176051021e+00 1.867439964356173432e+00 4.352940417332211431e-02 -8.687867189371418775e-01 -1.484556500009879057e-02 -4.960942436473368175e-06 -9.665499850524639225e-01 4.879472257012119896e-02 -4.121841167007600504e-02 -7.930567768719238444e-06 -9.073848572980613980e-01 -7.924141323263849124e-01 -5.382009292557111448e-03 -2.595300572510631605e-06 -9.060529119412423782e-01 -1.067966813951590765e+00 -9.365559651995357740e-03 1.873486148239028124e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.172302385477037134e+00 9.284716477354633568e+00 8.643304733509689086e+00 9.149217394059377284e+00 3.000000000000000000e+00 -5.739740407188871352e+00 3.902850559393223673e+00 4.617668626229037621e+00 2.733390200110296797e-06 6.370674429448440756e-01 6.242978752311550972e-01 7.085986143720499619e-01 8.914734062339672027e-01 1.476936005645401506e+00 1.476570068719232021e+00 1.681975543486230240e+00 1.867436975624494622e+00 4.353063056942021308e-02 -8.687815462745364092e-01 -1.484340354409740062e-02 -3.589948762806560645e-06 -9.665463381147120225e-01 4.879708075745800566e-02 -4.121416399866071473e-02 -5.650710780456360696e-06 -9.073836003803358308e-01 -7.924088066127292773e-01 -5.382139639770753929e-03 -1.932818835154896255e-06 -9.060541804814548072e-01 -1.067966089149153586e+00 -9.366416489092406136e-03 1.268959833248297258e-06 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.172284435733224939e+00 9.284688223800731777e+00 8.643295069415513510e+00 9.149223738858543342e+00 3.000000000000000000e+00 -5.739753598898999165e+00 3.902843961137978823e+00 4.617648841064026399e+00 2.733326257781702996e-06 6.370601157404440773e-01 6.242859661112905023e-01 7.085952687756316148e-01 8.914712617279338946e-01 1.476924503636014574e+00 1.476554594161368028e+00 1.681971809708208809e+00 1.867434784376728940e+00 4.353150891801103872e-02 -8.687778062369663212e-01 -1.484184651310919111e-02 -2.583285922721087906e-06 -9.665437395638362128e-01 4.879876819260801912e-02 -4.121114339130211440e-02 -4.021805303176115561e-06 -9.073826449083780554e-01 -7.924048412070676672e-01 -5.382240430542697789e-03 -1.418392120204176496e-06 -9.060550397802504818e-01 -1.067965598233225011e+00 -9.366995005612986994e-03 8.694515581755166951e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.172271519303610177e+00 9.284668114774214942e+00 8.643287977454912507e+00 9.149228086116332648e+00 3.000000000000000000e+00 -5.739762665454057000e+00 3.902839591069987790e+00 4.617635078021901762e+00 2.733281140565839959e-06 6.370548431735529871e-01 6.242774899810875633e-01 7.085928526686123829e-01 8.914697052598120619e-01 1.476916227115294467e+00 1.476543580384190646e+00 1.681969128009030756e+00 1.867433193164951488e+00 4.353213636435659950e-02 -8.687751165501195194e-01 -1.484072966051598261e-02 -1.851590485678346214e-06 -9.665418900733806495e-01 4.879997286466832701e-02 -4.120899656267031086e-02 -2.860174915536063339e-06 -9.073819342523993248e-01 -7.924019316591559559e-01 -5.382316214349688877e-03 -1.030636698432895096e-06 -9.060556285889073136e-01 -1.067965261880150951e+00 -9.367390400947774726e-03 6.010755010459512379e-07 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.098067871001031648e+00 9.078623131960863901e+00 8.616376396383165215e+00 9.102391134111595505e+00 2.000000000000000000e+00 -5.630778926819257180e+00 3.935833463033821200e+00 4.802608683327668437e+00 9.713371141150347780e-07 5.781854697385486741e-01 5.533912374382857768e-01 7.250861757941956531e-01 8.426061451706200467e-01 1.251610260168764199e+00 1.407342431266737304e+00 1.682558736308745528e+00 1.815904155151395916e+00 6.407217688648082776e-02 -8.663206768887125042e-01 -1.474327961649126405e-02 -2.126247167096712715e-02 -8.084344750490459752e-01 5.990463751263186420e-02 -2.147741220413847130e-02 -1.232761923001773506e-03 -9.804637148071903008e-01 -7.885481766819973926e-01 -3.707761915087972367e-03 -9.976757843936588308e-03 -9.485287917980944616e-01 -1.049958774913408499e+00 -1.193454648430326143e-02 9.555121626130650553e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.024351472918574757e+00 8.971236070940170393e+00 8.597837586807724364e+00 9.042718401690079233e+00 2.000000000000000000e+00 -5.607764905787913534e+00 3.989839936905828388e+00 4.794630251518348096e+00 1.030326583100568733e-06 5.567557701830226913e-01 5.044867990668451263e-01 7.167478768440905812e-01 8.168321990585826198e-01 1.239587893869974700e+00 1.353692049444426226e+00 1.672786566098801719e+00 1.787356871504891531e+00 6.500117539495040009e-02 -8.596790195518693167e-01 -7.125749428954409985e-03 -3.168231196471139183e-02 -7.846928616722231853e-01 6.655748084688856148e-02 -1.414032063697547893e-02 1.820064084013562093e-03 -9.850661697732915334e-01 -7.794846499572047893e-01 -5.705364745686790189e-03 -2.330416869547958028e-02 -9.442611900769705136e-01 -1.045121760570856706e+00 -6.244536834276914229e-03 1.023687972217839602e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.988722725773801159e+00 8.900534467755292667e+00 8.569310763079290183e+00 9.011495717518693382e+00 2.000000000000000000e+00 -5.563703210696294477e+00 3.937307655004664397e+00 4.935285923602750202e+00 1.114925792569776909e-06 5.485319430128107188e-01 4.722801357374346587e-01 7.077150413400549178e-01 8.027806597454024695e-01 1.232434714857709501e+00 1.320805608107262330e+00 1.661698133573460856e+00 1.770805813745558011e+00 6.619687328022354211e-02 -8.518108134187144520e-01 -9.576023941304289203e-03 -4.653859519604034573e-02 -7.705073234494070888e-01 6.955692196782548020e-02 -1.043687864296789954e-02 2.798209931586549508e-03 -9.856749411435714592e-01 -7.656515103882062245e-01 -5.223266001650479946e-03 -2.578539321996373146e-02 -9.420070362291278476e-01 -1.039849168402546375e+00 -4.772472367327134680e-03 1.149987385180179650e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.940842606067279874e+00 8.848350074540453747e+00 8.543194433071038318e+00 8.987633355682058678e+00 2.000000000000000000e+00 -5.523206045572126577e+00 3.941838044904943938e+00 5.011749863950806905e+00 1.196471869467210691e-06 5.386220591472994368e-01 4.501773841290223621e-01 6.989239781917921945e-01 7.920820868487421507e-01 1.222727125251638736e+00 1.298001310151386312e+00 1.650968015792528609e+00 1.758127474035054538e+00 6.850085694452216767e-02 -8.380040724885233772e-01 -9.136906605736306794e-03 -5.312649871374206662e-02 -7.621978998942042782e-01 7.240917570410022874e-02 -6.845453025598320813e-03 3.580135058622109685e-03 -9.857671799343959984e-01 -7.538140856863869699e-01 -4.882833446763529435e-03 -2.671534362303502538e-02 -9.388785098273906282e-01 -1.035778659461246587e+00 -3.654984310293009613e-03 1.252111206871136390e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.895158073038599511e+00 8.814122809412461734e+00 8.518780265837220256e+00 8.969358434130592528e+00 2.000000000000000000e+00 -5.484176189290740133e+00 3.974850688605852778e+00 5.056796932812670065e+00 1.264426297416463986e-06 5.301438463374046339e-01 4.410472532597697892e-01 6.913614844721007735e-01 7.844670314936510458e-01 1.213870659683789599e+00 1.287779363703458690e+00 1.641800336220085699e+00 1.749150781910948638e+00 7.084048338559398306e-02 -8.280829009814104635e-01 -7.425022075263592973e-03 -5.426050897083868618e-02 -7.592613004435667667e-01 7.393405782661592596e-02 -4.007415996387031325e-03 4.236903820510801860e-03 -9.851925423021453687e-01 -7.423228666883679994e-01 -4.618521504009392813e-03 -2.636443496746245299e-02 -9.361700426876854442e-01 -1.032332656267699100e+00 -2.936646540896926429e-03 1.327028383499396537e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.858032962662280241e+00 8.794085729430527465e+00 8.495687658317175206e+00 8.954675201426107733e+00 2.000000000000000000e+00 -5.445867355513383856e+00 4.019821369289177326e+00 5.088443919684058514e+00 1.316575475550609212e-06 5.232548894619529767e-01 4.385040576876501617e-01 6.854178599411034911e-01 7.791523034341982790e-01 1.207302686695309157e+00 1.283407253052949892e+00 1.634647739183046289e+00 1.742904378377910124e+00 7.260934732230889255e-02 -8.199557879379089087e-01 -5.428496779284035408e-03 -5.258887618343188047e-02 -7.587201303237594008e-01 7.460016325937771087e-02 -2.127646495142178958e-03 4.823201034111368295e-03 -9.838199874807124212e-01 -7.287291942007942946e-01 -4.409597639265457752e-03 -2.517388112853804691e-02 -9.347096790318997206e-01 -1.028862181495275419e+00 -2.524717780817085141e-03 1.378755768085196225e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.830890478765860863e+00 8.783447496954817524e+00 8.473639670120846290e+00 8.942051612522023518e+00 2.000000000000000000e+00 -5.408151609856334474e+00 4.067626144475980254e+00 5.116070635811354350e+00 1.354853288638675020e-06 5.182191677692542520e-01 4.374056066317297264e-01 6.810402359479883483e-01 7.752792180251903975e-01 1.203424253811293143e+00 1.281194103189998712e+00 1.629421276117347217e+00 1.738346431855833263e+00 7.378625933039241469e-02 -8.137771295237066216e-01 -3.726954095321402018e-03 -5.011773471399064844e-02 -7.586700273906391567e-01 7.503546892045351302e-02 -1.099955260544996935e-03 5.322346951761286471e-03 -9.814846183131746837e-01 -7.154707833563833663e-01 -4.228665336833466876e-03 -2.353401541772676131e-02 -9.338933288697729429e-01 -1.025520827915686661e+00 -2.301282149564342228e-03 1.413935438419871259e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.812255708289253420e+00 8.777947720652091945e+00 8.452496343436679993e+00 8.930545201774203079e+00 2.000000000000000000e+00 -5.371276536839872939e+00 4.113325934149038687e+00 5.144120992171218987e+00 1.382912493226797761e-06 5.148635764905720169e-01 4.369461632598746204e-01 6.779185941181714581e-01 7.721823359859811831e-01 1.202040148934833352e+00 1.280161390128507382e+00 1.625728237615819083e+00 1.734681513013145659e+00 7.452446493983354292e-02 -8.090572736162370271e-01 -2.537547932368434869e-03 -4.798244383224520293e-02 -7.586980703845191965e-01 7.539077288479013872e-02 -6.857189696554324282e-04 5.720612277265881181e-03 -9.781351067125575449e-01 -7.026739808422025613e-01 -4.052648904714393520e-03 -2.172849819623488485e-02 -9.334933074351779991e-01 -1.022628196524244526e+00 -2.169118672119258080e-03 1.438973866209435071e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.799567968627410863e+00 8.774519125803815101e+00 8.432233098913107128e+00 8.919699608413605318e+00 2.000000000000000000e+00 -5.335628487927378316e+00 4.154432122333475697e+00 5.174310901811771224e+00 1.404434781655089473e-06 5.136173178302970710e-01 4.367222547240381947e-01 6.756686738969958084e-01 7.694414792484369769e-01 1.202433795093534208e+00 1.279518570909574438e+00 1.623093559091523197e+00 1.731415800061491428e+00 7.499171300970679244e-02 -8.054311280617003632e-01 -1.844213262277078240e-03 -4.661713018162946809e-02 -7.587156690834249151e-01 7.562908588690782363e-02 -6.423738723141046410e-04 6.025462317576679890e-03 -9.740221519876193224e-01 -6.878233464235438133e-01 -3.871079824904873935e-03 -1.992967433794190849e-02 -9.339998802479156925e-01 -1.020456673659642544e+00 -2.062936177394918223e-03 1.458743977777060552e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.790346902316025890e+00 8.771307256442243627e+00 8.412877699788582575e+00 8.909384927526630804e+00 2.000000000000000000e+00 -5.301543048835836380e+00 4.190185556210614948e+00 5.206728346117715844e+00 1.422306738013248027e-06 5.127213471469813655e-01 4.366121407930406706e-01 6.739521001845690806e-01 7.668338749282366251e-01 1.203746118030680101e+00 1.278918267304321121e+00 1.621101661955288709e+00 1.728301300405143737e+00 7.531843911283181425e-02 -8.026319791084139954e-01 -1.520517005918474787e-03 -4.603615932768392177e-02 -7.587322652456807148e-01 7.570784211042259904e-02 -7.755746199500064900e-04 6.256410878006645263e-03 -9.695252359541075560e-01 -6.705716686599444420e-01 -3.685844707531007493e-03 -1.821750730238762619e-02 -9.344990042395592278e-01 -1.018390342450331332e+00 -1.944521422729764441e-03 1.476396131881095065e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.782744317286432789e+00 8.767429383342493665e+00 8.394448476250929048e+00 8.899662320412982552e+00 2.000000000000000000e+00 -5.269194375411803577e+00 4.221031332339087783e+00 5.240579916837308616e+00 1.438381709035499891e-06 5.119829020719164347e-01 4.367011914820034812e-01 6.725278952311583014e-01 7.642753010994060014e-01 1.205399888034885958e+00 1.278449136363966732e+00 1.619457570802495416e+00 1.725259382789781970e+00 7.558818227918265298e-02 -8.002616147402736857e-01 -1.416247822588406931e-03 -4.606547647749680008e-02 -7.588913373042307509e-01 7.561317102647903410e-02 -9.500051142486774357e-04 6.434475409911876408e-03 -9.649206937172936094e-01 -6.538717904833025729e-01 -3.508576855038395784e-03 -1.660275644535523856e-02 -9.350265675539647381e-01 -1.016447269925701002e+00 -1.794765439996110759e-03 1.493670413807686795e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.775663078173492337e+00 8.762679357771251176e+00 8.376905591975736698e+00 8.890688493213001919e+00 2.000000000000000000e+00 -5.238541130082649211e+00 4.248043570514855816e+00 5.274874169319849315e+00 1.453559299630835833e-06 5.112951862514740764e-01 4.371285654057775472e-01 6.712539648130734227e-01 7.617752976954638156e-01 1.207107598893442546e+00 1.278319195129014707e+00 1.617988620351294315e+00 1.722316586487815160e+00 7.584361153143316658e-02 -7.980198932318947058e-01 -1.406312357738239696e-03 -4.648313980654467797e-02 -7.592555207813775908e-01 7.535077506030059269e-02 -1.084091557446264847e-03 6.576761487096442586e-03 -9.603503490290841160e-01 -6.381526344024043285e-01 -3.358250031908364963e-03 -1.504517018152538854e-02 -9.360598405584227288e-01 -1.015672796686714063e+00 -1.606576772397770711e-03 1.511370368615122181e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.768631516384800761e+00 8.757258899984019962e+00 8.360114341816194283e+00 8.882655609351012060e+00 2.000000000000000000e+00 -5.209300671558612983e+00 4.272493841656151758e+00 5.308904815226625828e+00 1.468010834712299740e-06 5.106123465293792574e-01 4.378468730645616036e-01 6.700625852407626759e-01 7.594024422284588738e-01 1.208768563672621532e+00 1.278360912074920197e+00 1.616614148965886955e+00 1.719557244908268334e+00 7.609800737451334618e-02 -7.957686808763533293e-01 -1.408151295126146675e-03 -4.708497520014492954e-02 -7.596953683687326375e-01 7.494118286519087235e-02 -1.138901310548847160e-03 6.695164157232841307e-03 -9.558560598602022784e-01 -6.253326539206667256e-01 -3.258785849782962901e-03 -1.346500410708491302e-02 -9.372234756479574935e-01 -1.015327469961446960e+00 -1.379161677855066191e-03 1.529831038650278016e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
